group,number_in_group,home_planet,cryo_sleep,deck,num_in_cabin,side,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,total_spending,transported
5111,3,Europa,False,B,171,P,TRAPPIST-1e,32.0,False,0.0,419.0,0.0,1984.0,521.0,2924.0,0
5112,1,Europa,True,C,198,S,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5112,2,Europa,True,C,198,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5112,3,Europa,True,C,198,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5115,1,Europa,True,C,199,S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5115,2,Europa,True,C,199,S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5116,1,Mars,True,F,980,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5116,2,Mars,True,F,980,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5120,1,Mars,False,E,320,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5122,1,Earth,False,F,981,S,TRAPPIST-1e,24.0,False,0.0,464.0,321.0,0.0,90.0,875.0,1
5125,1,Earth,False,F,982,S,55 Cancri e,29.0,False,0.0,0.0,22.0,738.0,0.0,760.0,0
5126,1,Europa,True,C,200,S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5127,1,Earth,False,G,837,S,TRAPPIST-1e,31.0,False,0.0,679.0,0.0,0.0,213.0,892.0,1
5127,2,Earth,False,F,983,S,TRAPPIST-1e,16.0,False,43.0,0.0,0.0,1893.0,119.0,2055.0,0
5128,1,Mars,False,F,1045,P,TRAPPIST-1e,65.0,False,56.0,0.0,1081.0,21.0,0.0,1158.0,0
5128,2,Mars,False,F,1045,P,TRAPPIST-1e,21.0,False,0.0,1.0,2832.0,0.0,0.0,2833.0,1
5129,1,Earth,True,G,827,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5132,1,Earth,False,G,828,P,TRAPPIST-1e,42.0,False,5049.0,477.0,0.0,0.0,0.0,5526.0,0
5133,1,Earth,False,G,829,P,55 Cancri e,36.0,False,0.0,0.0,846.0,0.0,0.0,846.0,1
5133,2,Earth,True,G,829,P,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5133,4,Earth,False,F,1046,P,55 Cancri e,19.0,False,107.0,0.0,505.0,48.0,0.0,660.0,0
5133,5,Earth,False,F,1046,P,TRAPPIST-1e,26.0,False,0.0,910.0,13.0,10.0,15.0,948.0,0
5133,6,Earth,True,G,829,P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5133,8,Earth,False,F,1046,P,TRAPPIST-1e,35.0,False,0.0,116.0,51.0,0.0,701.0,868.0,0
5136,1,Earth,False,F,984,S,55 Cancri e,24.0,False,0.0,0.0,0.0,704.0,0.0,704.0,0
5138,1,Europa,False,A,47,P,55 Cancri e,40.0,False,0.0,3815.0,0.0,322.0,0.0,4137.0,1
5140,1,Earth,True,G,840,S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5142,1,Mars,False,F,1050,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5142,2,Mars,False,F,1050,P,TRAPPIST-1e,20.0,False,859.0,3.0,0.0,939.0,0.0,1801.0,0
5142,3,Mars,True,F,1050,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5142,4,Mars,False,F,1050,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5145,1,Earth,True,G,841,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5146,1,Earth,False,F,986,S,55 Cancri e,26.0,False,7.0,751.0,0.0,38.0,0.0,796.0,1
5148,1,Earth,False,F,1051,P,TRAPPIST-1e,13.0,False,0.0,63.0,54.0,20.0,916.0,1053.0,0
5148,2,Earth,True,G,831,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5151,1,Mars,True,F,1052,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5152,1,Europa,False,B,199,S,TRAPPIST-1e,40.0,False,0.0,553.0,10.0,2787.0,52.0,3402.0,0
5154,1,Mars,False,E,321,P,TRAPPIST-1e,34.0,True,38.0,0.0,606.0,0.0,404.0,1048.0,0
5156,1,Europa,True,B,200,S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5156,2,Europa,False,B,200,S,TRAPPIST-1e,29.0,False,0.0,4198.0,227.0,1.0,1415.0,5841.0,1
5161,1,Mars,True,D,156,S,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5162,1,Mars,True,F,988,S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5162,2,Mars,False,F,988,S,55 Cancri e,39.0,False,98.0,0.0,125.0,0.0,1082.0,1305.0,0
5163,1,Earth,True,E,322,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5163,2,Earth,False,E,322,P,TRAPPIST-1e,40.0,False,151.0,0.0,713.0,0.0,0.0,864.0,1
5165,1,Earth,False,F,989,S,TRAPPIST-1e,63.0,False,0.0,281.0,94.0,0.0,270.0,645.0,1
5166,1,Mars,False,D,163,P,TRAPPIST-1e,32.0,False,382.0,0.0,477.0,22.0,2.0,883.0,1
5167,1,Earth,False,F,990,S,TRAPPIST-1e,47.0,False,1.0,17.0,0.0,1069.0,0.0,1087.0,0
5170,1,Earth,False,F,1056,P,55 Cancri e,23.0,False,0.0,306.0,392.0,9.0,13.0,720.0,0
5171,1,Earth,False,F,991,S,TRAPPIST-1e,23.0,False,0.0,7.0,0.0,190.0,501.0,698.0,0
5173,1,Mars,True,F,1057,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5174,1,Europa,True,C,159,P,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5174,2,Europa,False,C,159,P,TRAPPIST-1e,29.0,False,6.0,5.0,0.0,6235.0,434.0,6680.0,0
5175,1,Earth,False,G,834,P,TRAPPIST-1e,21.0,False,582.0,0.0,0.0,148.0,53.0,783.0,0
5176,1,Earth,False,E,323,P,TRAPPIST-1e,23.0,False,576.0,207.0,0.0,0.0,9.0,792.0,0
5177,1,Europa,False,B,201,S,TRAPPIST-1e,26.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1
5179,1,Europa,True,C,160,P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5182,1,Earth,True,G,836,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5182,2,Earth,False,G,836,P,TRAPPIST-1e,25.0,False,322.0,0.0,81.0,3.0,298.0,704.0,1
5184,1,Earth,False,G,837,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5185,1,Mars,False,E,330,S,TRAPPIST-1e,29.0,False,523.0,0.0,21.0,4.0,811.0,1359.0,0
5186,1,Earth,False,F,1058,P,TRAPPIST-1e,21.0,False,41.0,651.0,2.0,29.0,0.0,723.0,0
5188,1,Earth,False,G,838,P,TRAPPIST-1e,34.0,False,0.0,160.0,0.0,611.0,44.0,815.0,0
5188,2,Earth,True,G,838,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5188,3,Earth,True,G,838,P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5190,1,Earth,False,F,994,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,1513.0,1513.0,0
5192,1,Mars,True,F,995,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5193,1,Europa,False,C,202,S,TRAPPIST-1e,34.0,False,0.0,914.0,0.0,2433.0,647.0,3994.0,1
5194,1,Europa,True,B,176,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5194,2,Europa,True,B,176,P,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5196,1,Earth,True,G,839,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5196,2,Earth,True,G,839,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5198,1,Mars,False,F,1059,P,TRAPPIST-1e,45.0,False,878.0,0.0,430.0,0.0,0.0,1308.0,0
5202,1,Earth,True,G,840,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5205,1,Earth,False,F,997,S,TRAPPIST-1e,22.0,False,261.0,0.0,0.0,107.0,1132.0,1500.0,0
5205,2,Earth,False,G,845,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5206,1,Earth,True,G,841,P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5206,2,Earth,False,F,1062,P,PSO J318.5-22,60.0,False,0.0,0.0,789.0,283.0,3.0,1075.0,0
5206,3,Earth,False,G,841,P,PSO J318.5-22,48.0,False,0.0,2.0,72.0,554.0,143.0,771.0,0
5207,1,Earth,False,E,331,S,55 Cancri e,18.0,False,51.0,339.0,1.0,0.0,436.0,827.0,1
5207,2,Earth,False,F,998,S,TRAPPIST-1e,31.0,False,1364.0,0.0,0.0,0.0,21.0,1385.0,0
5208,1,Europa,True,C,163,P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5208,2,Europa,False,C,163,P,55 Cancri e,41.0,False,717.0,641.0,2.0,1559.0,4828.0,7747.0,0
5213,1,Earth,False,F,1064,P,TRAPPIST-1e,25.0,False,10.0,0.0,908.0,5.0,0.0,923.0,1
5214,1,Earth,False,G,842,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5216,1,Earth,True,G,843,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5217,1,Europa,True,B,177,P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5217,2,Europa,True,B,177,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5218,1,Earth,False,F,1000,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,525.0,1889.0,2414.0,0
5220,1,Mars,False,D,165,P,TRAPPIST-1e,21.0,False,2206.0,0.0,353.0,0.0,19.0,2578.0,0
5221,1,Earth,False,F,1065,P,TRAPPIST-1e,25.0,False,0.0,528.0,8.0,153.0,0.0,689.0,0
5223,3,Mars,True,F,1002,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5224,1,Earth,False,F,1003,S,TRAPPIST-1e,24.0,False,0.0,0.0,56.0,564.0,880.0,1500.0,0
5225,1,Mars,True,E,334,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5226,1,Earth,True,G,848,S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5227,1,Earth,True,G,849,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5230,1,Mars,False,F,1004,S,TRAPPIST-1e,23.0,False,263.0,0.0,1548.0,44.0,0.0,1855.0,1
5234,1,Mars,False,F,1067,P,TRAPPIST-1e,16.0,False,271.0,0.0,2251.0,117.0,0.0,2639.0,1
5235,1,Earth,False,G,844,P,TRAPPIST-1e,29.0,False,30.0,0.0,605.0,267.0,6.0,908.0,0
5236,1,Earth,False,E,326,P,TRAPPIST-1e,46.0,False,1.0,0.0,898.0,0.0,96.0,995.0,1
5238,1,Earth,True,G,845,P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5239,1,Earth,True,G,852,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5240,1,Earth,True,G,853,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5242,1,Earth,True,G,854,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5243,1,Earth,False,F,1005,S,TRAPPIST-1e,24.0,False,1231.0,0.0,0.0,1.0,3.0,1235.0,1
5243,2,Earth,True,G,855,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5244,1,Mars,False,F,1006,S,TRAPPIST-1e,38.0,False,218.0,0.0,586.0,770.0,0.0,1574.0,0
5246,1,Earth,True,G,847,P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5247,1,Earth,False,G,848,P,TRAPPIST-1e,38.0,False,6.0,2324.0,0.0,0.0,0.0,2330.0,1
5248,1,Earth,False,G,856,S,TRAPPIST-1e,28.0,False,607.0,0.0,0.0,227.0,0.0,834.0,1
5249,1,Mars,False,E,327,P,TRAPPIST-1e,25.0,False,922.0,0.0,1.0,91.0,0.0,1014.0,0
5250,1,Mars,True,F,1007,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5251,1,Mars,False,F,1071,P,TRAPPIST-1e,33.0,False,705.0,0.0,1905.0,13.0,0.0,2623.0,1
5252,1,Earth,False,F,1008,S,TRAPPIST-1e,35.0,False,202.0,1309.0,60.0,0.0,0.0,1571.0,1
5253,1,Earth,False,F,1009,S,TRAPPIST-1e,24.0,False,290.0,64.0,413.0,35.0,0.0,802.0,1
5254,1,Europa,True,B,202,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5254,2,Europa,True,B,202,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5254,4,Europa,False,B,202,S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5255,1,Mars,True,F,1010,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5256,1,Mars,False,D,159,S,TRAPPIST-1e,26.0,False,41.0,0.0,444.0,572.0,0.0,1057.0,0
5257,1,Europa,False,B,178,P,55 Cancri e,43.0,False,0.0,1001.0,0.0,2393.0,0.0,3394.0,0
5258,1,Europa,False,C,204,S,TRAPPIST-1e,70.0,False,241.0,1065.0,0.0,2290.0,2.0,3598.0,1
5260,1,Earth,True,G,849,P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5262,1,Earth,True,G,850,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5264,1,Earth,True,G,858,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5264,2,Earth,False,F,1012,S,55 Cancri e,37.0,False,0.0,0.0,163.0,0.0,486.0,649.0,1
5265,1,Earth,False,F,1073,P,TRAPPIST-1e,15.0,False,0.0,400.0,0.0,0.0,702.0,1102.0,0
5266,1,Europa,False,A,64,S,55 Cancri e,20.0,False,0.0,290.0,0.0,1866.0,217.0,2373.0,0
5266,2,Europa,False,C,205,S,55 Cancri e,36.0,True,13.0,196.0,3.0,0.0,12323.0,12535.0,0
5269,1,Earth,False,E,336,S,TRAPPIST-1e,21.0,False,38.0,1.0,591.0,1.0,31.0,662.0,1
5271,1,Earth,False,F,1075,P,TRAPPIST-1e,28.0,False,89.0,3.0,571.0,258.0,0.0,921.0,0
5272,1,Mars,True,F,1076,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5273,1,Earth,False,F,1077,P,TRAPPIST-1e,26.0,False,0.0,0.0,827.0,1.0,0.0,828.0,0
5274,1,Earth,False,F,1078,P,TRAPPIST-1e,25.0,False,662.0,34.0,0.0,79.0,148.0,923.0,0
5275,1,Earth,False,F,1014,S,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,594.0,120.0,724.0,0
5276,1,Europa,False,B,179,P,55 Cancri e,39.0,True,0.0,2868.0,0.0,5.0,1968.0,4841.0,1
5277,1,Earth,False,F,1079,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,87.0,1232.0,1319.0,1
5278,1,Europa,True,B,203,S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5282,1,Earth,False,E,337,S,TRAPPIST-1e,35.0,False,35.0,0.0,14.0,0.0,816.0,865.0,1
5282,2,Earth,False,F,1016,S,TRAPPIST-1e,26.0,False,0.0,196.0,0.0,0.0,487.0,683.0,1
5282,3,Earth,True,G,860,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5291,1,Earth,False,G,854,P,55 Cancri e,27.0,False,3905.0,7.0,0.0,4.0,53.0,3969.0,0
5292,1,Europa,False,C,206,S,TRAPPIST-1e,25.0,False,0.0,4313.0,0.0,175.0,60.0,4548.0,1
5297,1,Earth,True,G,856,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5298,1,Earth,True,G,862,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5299,1,Earth,True,G,863,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5300,1,Earth,True,G,864,S,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5301,1,Europa,True,B,181,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5301,2,Europa,True,B,181,P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5303,2,Earth,False,G,857,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5303,3,Earth,False,G,857,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5303,4,Earth,True,G,857,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5303,5,Earth,False,G,857,P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5304,1,Mars,False,F,1019,S,TRAPPIST-1e,18.0,False,1744.0,0.0,8.0,8.0,0.0,1760.0,0
5305,1,Earth,False,F,1084,P,TRAPPIST-1e,23.0,False,0.0,2891.0,0.0,6.0,0.0,2897.0,1
5310,1,Mars,False,F,1021,S,TRAPPIST-1e,32.0,False,4702.0,0.0,449.0,190.0,0.0,5341.0,0
5312,1,Europa,True,B,182,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5313,1,Earth,False,F,1085,P,TRAPPIST-1e,23.0,False,0.0,491.0,0.0,61.0,0.0,552.0,1
5315,1,Earth,False,F,1086,P,TRAPPIST-1e,18.0,False,454.0,0.0,0.0,324.0,0.0,778.0,0
5316,1,Mars,True,F,1087,P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5320,1,Europa,True,E,330,P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5320,2,Europa,False,E,330,P,TRAPPIST-1e,32.0,False,0.0,1301.0,0.0,94.0,356.0,1751.0,0
5325,1,Earth,False,F,1023,S,PSO J318.5-22,21.0,False,751.0,5.0,0.0,1.0,0.0,757.0,1
5326,1,Mars,True,F,1092,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5327,1,Europa,False,B,183,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5330,1,Earth,False,F,1094,P,TRAPPIST-1e,20.0,False,0.0,0.0,708.0,101.0,0.0,809.0,1
5331,1,Earth,False,F,1095,P,TRAPPIST-1e,23.0,False,0.0,1.0,292.0,0.0,340.0,633.0,0
5333,1,Earth,False,G,862,P,TRAPPIST-1e,48.0,False,456.0,0.0,39.0,0.0,5.0,500.0,1
5334,1,Earth,True,G,867,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5334,2,Earth,False,G,867,S,TRAPPIST-1e,30.0,False,0.0,674.0,39.0,0.0,10.0,723.0,1
5340,1,Earth,False,G,868,S,TRAPPIST-1e,36.0,False,0.0,0.0,33.0,677.0,0.0,710.0,0
5341,1,Earth,True,G,869,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5343,1,Mars,False,E,332,P,TRAPPIST-1e,17.0,False,13.0,0.0,565.0,367.0,1.0,946.0,0
5344,1,Europa,False,C,168,P,55 Cancri e,38.0,False,0.0,439.0,0.0,434.0,10074.0,10947.0,0
5344,2,Europa,True,C,168,P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5346,1,Earth,False,E,334,P,TRAPPIST-1e,21.0,False,37.0,0.0,31.0,696.0,63.0,827.0,1
5347,1,Europa,False,C,169,P,TRAPPIST-1e,18.0,False,0.0,3770.0,0.0,287.0,3491.0,7548.0,0
5348,1,Mars,False,D,168,P,TRAPPIST-1e,26.0,False,164.0,0.0,853.0,0.0,39.0,1056.0,1
5350,1,Europa,False,C,170,P,TRAPPIST-1e,35.0,False,25.0,866.0,0.0,3198.0,459.0,4548.0,0
5353,1,Europa,True,B,205,S,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5353,2,Europa,False,B,205,S,TRAPPIST-1e,39.0,False,43.0,9365.0,144.0,0.0,118.0,9670.0,1
5354,1,Mars,False,D,161,S,PSO J318.5-22,49.0,False,1690.0,0.0,85.0,0.0,0.0,1775.0,0
5354,2,Mars,False,E,339,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5355,1,Earth,False,F,1098,P,TRAPPIST-1e,27.0,False,0.0,686.0,0.0,101.0,9.0,796.0,1
5356,1,Earth,False,E,340,S,TRAPPIST-1e,29.0,False,0.0,32.0,0.0,4517.0,0.0,4549.0,0
5360,1,Mars,True,F,1100,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5362,1,Europa,True,E,336,P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5363,1,Mars,True,F,1102,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5365,1,Earth,False,E,337,P,TRAPPIST-1e,60.0,False,943.0,53.0,0.0,0.0,0.0,996.0,0
5366,1,Europa,True,E,338,P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5367,1,Europa,True,C,209,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5367,3,Europa,False,C,209,S,55 Cancri e,46.0,False,0.0,8221.0,0.0,1010.0,160.0,9391.0,1
5375,1,Europa,True,C,210,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5375,2,Europa,True,C,210,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5378,1,Europa,False,C,173,P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,1202.0,5558.0,6855.0,0
5379,1,Earth,False,F,1030,S,TRAPPIST-1e,42.0,False,0.0,0.0,8.0,3409.0,0.0,3417.0,0
5380,1,Mars,False,F,1104,P,TRAPPIST-1e,36.0,False,386.0,0.0,756.0,6.0,0.0,1148.0,0
5384,1,Europa,False,A,65,S,TRAPPIST-1e,34.0,True,0.0,5210.0,0.0,1332.0,2.0,6544.0,1
5384,2,Europa,False,A,65,S,TRAPPIST-1e,26.0,False,0.0,4894.0,0.0,62.0,85.0,5041.0,1
5385,1,Mars,False,D,170,P,TRAPPIST-1e,31.0,False,2048.0,0.0,1040.0,136.0,0.0,3224.0,0
5387,1,Mars,False,D,171,P,TRAPPIST-1e,48.0,False,581.0,6.0,1.0,158.0,0.0,746.0,0
5389,1,Mars,False,F,1106,P,TRAPPIST-1e,27.0,False,2.0,0.0,1320.0,0.0,26.0,1348.0,1
5390,1,Earth,True,G,872,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5390,2,Earth,True,G,872,S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5390,3,Earth,False,F,1032,S,TRAPPIST-1e,48.0,False,83.0,110.0,0.0,690.0,8.0,891.0,1
5392,1,Mars,False,E,343,S,TRAPPIST-1e,35.0,True,628.0,6.0,528.0,136.0,0.0,1298.0,0
5394,1,Mars,False,D,172,P,TRAPPIST-1e,14.0,False,246.0,0.0,2153.0,0.0,0.0,2399.0,1
5395,1,Mars,False,D,173,P,TRAPPIST-1e,28.0,False,4.0,0.0,2574.0,0.0,0.0,2578.0,1
5397,1,Mars,True,D,162,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5397,2,Mars,True,D,162,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5397,3,Mars,True,D,162,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5401,1,Earth,False,G,869,P,TRAPPIST-1e,44.0,False,0.0,0.0,5.0,30.0,777.0,812.0,0
5404,1,Earth,False,F,1111,P,TRAPPIST-1e,38.0,False,766.0,38.0,0.0,0.0,0.0,804.0,0
5408,1,Mars,False,D,174,P,TRAPPIST-1e,32.0,False,1781.0,0.0,654.0,580.0,0.0,3015.0,0
5408,2,Mars,False,D,174,P,TRAPPIST-1e,16.0,False,2116.0,0.0,350.0,0.0,901.0,3367.0,0
5410,1,Mars,False,D,163,S,TRAPPIST-1e,33.0,False,748.0,130.0,1047.0,458.0,0.0,2383.0,0
5411,1,Europa,False,B,206,S,TRAPPIST-1e,38.0,False,20.0,3960.0,153.0,280.0,1674.0,6087.0,0
5413,1,Earth,False,G,871,P,TRAPPIST-1e,16.0,False,3.0,595.0,0.0,9.0,321.0,928.0,1
5414,1,Earth,False,G,872,P,PSO J318.5-22,16.0,False,481.0,0.0,166.0,0.0,122.0,769.0,0
5414,2,Earth,False,G,872,P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
5414,3,Earth,False,F,1112,P,TRAPPIST-1e,22.0,False,0.0,824.0,0.0,0.0,411.0,1235.0,0
5414,4,Earth,False,F,1112,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,1544.0,1544.0,0
5414,5,Earth,True,G,872,P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5415,1,Earth,False,F,1113,P,TRAPPIST-1e,22.0,False,0.0,747.0,8.0,0.0,314.0,1069.0,0
5416,2,Mars,False,E,340,P,TRAPPIST-1e,30.0,False,138.0,0.0,208.0,952.0,0.0,1298.0,0
5416,3,Mars,True,F,1114,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
5420,1,Earth,False,F,1036,S,TRAPPIST-1e,39.0,False,0.0,829.0,0.0,1.0,0.0,830.0,1
5421,1,Earth,False,G,873,S,TRAPPIST-1e,37.0,False,389.0,0.0,1.0,3369.0,3.0,3762.0,0
5423,1,Mars,False,F,1116,P,TRAPPIST-1e,49.0,False,552.0,0.0,7.0,0.0,183.0,742.0,0
5423,2,Mars,False,E,341,P,TRAPPIST-1e,28.0,False,142.0,0.0,1878.0,62.0,0.0,2082.0,1
5424,1,Mars,False,F,1117,P,PSO J318.5-22,13.0,False,358.0,65.0,599.0,676.0,0.0,1698.0,0
